trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
291,False,"{'a': 0.8, 'e': 0.05393368730035602}",25,17,15.966114655641482,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.8, 'e': 0.053397038145197084}",20,8,18.045769294967666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.8, 'e': 0.05286572873835037}",35,21,24.318075419703447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.8, 'e': 0.05233970594843238}",25,0,32.864725598860524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
295,False,"{'a': 0.8, 'e': 0.05181891717272583}",35,18,-8.555619617902842,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
296,False,"{'a': 0.8, 'e': 0.05130331033191911}",30,19,21.4571440888038,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.8, 'e': 0.0507928338648985}",20,10,19.215265817027607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.8, 'e': 0.050287436723591865}",30,13,20.54338755909695,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.8, 'e': 0.049787068367863944}",20,2,29.193917234653277,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.8, 'e': 0.04929167876046215}",25,16,19.098698211300633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.8, 'e': 0.04880121836201296}",25,5,34.43493968552755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.8, 'e': 0.04831563812606777}",20,12,-10.959597551965441,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
303,False,"{'a': 0.8, 'e': 0.04783488949419837}",20,0,14.871138944878485,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
304,False,"{'a': 0.8, 'e': 0.04735892439114091}",30,9,25.981225326938933,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.8, 'e': 0.046887695219988486}",30,18,24.856501396743532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.8, 'e': 0.04642115485743125}",25,15,19.67323236871832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.8, 'e': 0.045959256649044204}",20,10,-23.343865566811566,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.8, 'e': 0.04550195440462157}",20,0,26.78400448822931,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
309,False,"{'a': 0.8, 'e': 0.0450492023935578}",25,14,11.7267176925059,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
310,False,"{'a': 0.8, 'e': 0.044600955340274535}",25,7,27.9341680222332,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.8, 'e': 0.04415716841969286}",20,11,13.985919078486361,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.8, 'e': 0.04371779725275094}",25,12,16.001972377382273,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.8, 'e': 0.043282797901965896}",20,0,11.73868194729358,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
314,False,"{'a': 0.8, 'e': 0.04285212686704019}",30,18,23.471968134705005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.8, 'e': 0.042425741080511385}",25,0,39.10407804630816,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.8, 'e': 0.04200359790344555}",20,10,22.741760800694454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.8, 'e': 0.04158565512117316}",25,14,8.730948651233115,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.8, 'e': 0.04117187093906774}",30,21,18.183655709671594,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.8, 'e': 0.04076220397836621}",20,5,-20.901649732415404,"{0: 13, 1: 0, 2: 0, 3: 2, 4: 0}",1
320,False,"{'a': 0.8, 'e': 0.04035661327203115}",25,1,38.95753590178157,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.8, 'e': 0.039955058260653896}",30,0,30.54914613005932,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
322,False,"{'a': 0.8, 'e': 0.039557498788398725}",20,3,7.737830670337315,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
323,False,"{'a': 0.8, 'e': 0.039163895098987066}",20,5,23.95696274931682,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.8, 'e': 0.03877420783172201}",25,12,23.050071971087313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.8, 'e': 0.038388398017552054}",30,4,23.72035376295566,"{0: 24, 1: 1, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.8, 'e': 0.038006427075174314}",30,16,28.299955706286852,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.8, 'e': 0.0376282568071762}",20,12,19.658377582743256,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.8, 'e': 0.03725384939621581}",25,8,26.172745243060376,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.8, 'e': 0.036883167401239994}",30,7,38.30380267116812,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.8, 'e': 0.0365161737537404}",20,5,19.778585397294076,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.8, 'e': 0.03615283175404641}",20,3,27.334513415532246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.8, 'e': 0.0357931050676553}",20,11,20.4835868051292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.8, 'e': 0.03543695772159864}",25,12,23.202468738440395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.8, 'e': 0.035084354100845025}",30,12,30.119083152794243,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.8, 'e': 0.03473525894473856}",30,13,31.402656400016298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.8, 'e': 0.03438963734347271}",20,6,24.497993170131043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.8, 'e': 0.034047454734599344}",20,4,2.614047217670545,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
338,False,"{'a': 0.8, 'e': 0.033708676899572396}",25,13,-21.340958212193016,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.8, 'e': 0.03337326996032608}",30,3,41.32973166160041,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.8, 'e': 0.03304120037588693}",30,0,21.05048820716407,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
341,False,"{'a': 0.8, 'e': 0.03271243493901982}",25,15,18.038568976028053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.8, 'e': 0.03238694077290704}",25,18,15.083499119155608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.8, 'e': 0.03206468532786077}",25,9,25.835670501335425,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.8, 'e': 0.03174563637806794}",25,13,26.276078699697365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.8, 'e': 0.03142976201836771}",20,4,24.56943080003648,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.8, 'e': 0.03111703066106086}",20,14,9.823020604914232,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.8, 'e': 0.030807411032751076}",25,4,14.844305786602298,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.8, 'e': 0.030500872171217483}",20,7,23.200547234486464,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.8, 'e': 0.0301973834223185}",25,7,31.359963141863123,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.8, 'e': 0.029896914436926308}",30,23,8.627186854837117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.8, 'e': 0.029599435167892}",20,11,4.441683552226044,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.8, 'e': 0.029304915867040746}",20,11,17.61045193069218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.8, 'e': 0.029013327082197053}",25,17,13.108128826013905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.8, 'e': 0.028724639654239423}",20,10,19.25351861587222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.8, 'e': 0.028438824714184505}",20,13,13.132072173434373,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.8, 'e': 0.028155853680300096}",25,16,16.536372663016024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.8, 'e': 0.027875698255247015}",30,23,12.695605715187236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.8, 'e': 0.027598330423249287}",20,13,12.601552603278165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.8, 'e': 0.02732372244729256}",30,0,45.85944195230763,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.8, 'e': 0.027051846866350416}",20,12,15.499790366687105,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.8, 'e': 0.026782676492638175}",20,0,34.960560579513704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
362,False,"{'a': 0.8, 'e': 0.02651618440889418}",25,10,15.61868515840854,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
363,False,"{'a': 0.8, 'e': 0.02625234396568796}",25,11,30.795445300737043,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.8, 'e': 0.025991128778755347}",30,16,26.577909674371583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.8, 'e': 0.02573251272635994}",20,11,19.14782011992607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.8, 'e': 0.025476469946681016}",25,11,25.4326683386054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.8, 'e': 0.025222974835227212}",20,7,24.202878693923846,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.8, 'e': 0.024972002042276155}",30,13,26.330202948952625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.8, 'e': 0.024723526470339388}",20,6,13.216113698319603,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.8, 'e': 0.02447752327165267}",20,4,-19.001431038002874,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
371,False,"{'a': 0.8, 'e': 0.024233967845691113}",30,18,22.621387829483993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.8, 'e': 0.023992835836709175}",20,4,5.41776379562987,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.8, 'e': 0.023754103131304997}",25,6,32.052196999971315,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.8, 'e': 0.023517745856009107}",20,11,16.859887214845184,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.8, 'e': 0.023283740374897}",20,8,24.965945348307642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.8, 'e': 0.02305206328722557}",20,12,1.00496888987219,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.8, 'e': 0.02282269142509297}",25,6,-9.910471308569445,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
378,False,"{'a': 0.8, 'e': 0.022595601851121864}",20,6,25.99373300971773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.8, 'e': 0.02237077185616559}",25,13,19.425607689910912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.8, 'e': 0.022148178957037315}",20,2,-9.796326075219016,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
381,False,"{'a': 0.8, 'e': 0.02192780089426161}",30,20,20.82375400361831,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.8, 'e': 0.02170961562984857}",20,0,26.554252422197457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'a': 0.8, 'e': 0.021493601345089923}",25,4,34.86284881299013,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.8, 'e': 0.02127973643837717}",30,16,24.86164443737449,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.8, 'e': 0.021067999523041434}",20,10,16.880400733571413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.8, 'e': 0.020858369425214716}",20,5,-14.48434458614489,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
387,False,"{'a': 0.8, 'e': 0.020650825181712566}",20,10,19.53293193487803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.8, 'e': 0.020445346037937653}",20,6,17.181163191765613,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.8, 'e': 0.02024191144580439}",20,12,16.973002335526903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.8, 'e': 0.020040501061684014}",20,0,9.305019911264901,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
391,False,"{'a': 0.8, 'e': 0.019841094744370288}",25,12,24.537730546591654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.8, 'e': 0.019643672553065292}",30,20,17.331326124042953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.8, 'e': 0.01944821474538539}",20,0,29.01474182137484,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.8, 'e': 0.01925470177538692}",20,14,10.472279968897418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.8, 'e': 0.019063114291611637}",25,14,22.527973789990423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.8, 'e': 0.018873433135151486}",25,15,-3.793635231861677,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
397,False,"{'a': 0.8, 'e': 0.018685639337732773}",20,2,28.125641740205815,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.8, 'e': 0.018499714119819242}",25,16,14.779315837428847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.8, 'e': 0.01831563888873418}",25,5,32.198187111473665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.8, 'e': 0.018133395236801075}",25,16,15.686728810582819,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.8, 'e': 0.01795296493950285}",20,13,13.844400491200883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.8, 'e': 0.01777432995365944}",30,8,37.24737694578566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.8, 'e': 0.017597472415623393}",30,12,27.112663431377765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.8, 'e': 0.017422374639493515}",20,7,9.963569082253477,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.8, 'e': 0.017249019115346265}",25,13,24.672482423594325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.8, 'e': 0.017077388507484793}",20,0,28.885840099251272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.8, 'e': 0.01690746565270528}",20,11,15.868811915367374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.8, 'e': 0.016739233558580632}",30,21,16.732227911432602,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.8, 'e': 0.016572675401761255}",20,10,16.750137070276516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.8, 'e': 0.016407774526292645}",20,0,27.98755051391005,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.8, 'e': 0.01624451444194987}",35,8,6.409494799542705,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
412,False,"{'a': 0.8, 'e': 0.016082878822588433}",30,12,29.747965192504882,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.8, 'e': 0.015922851504511698}",20,11,17.402124623429962,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.8, 'e': 0.015764416484854486}",25,15,18.389774484592788,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.8, 'e': 0.01560755791998283}",30,0,47.518002483659394,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
416,False,"{'a': 0.8, 'e': 0.015452260123909515}",20,14,-39.21627613638889,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
417,False,"{'a': 0.8, 'e': 0.015298507566725518}",20,0,29.976176701614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.8, 'e': 0.01514628487304698}",20,8,19.729980606608972,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.8, 'e': 0.014995576820477703}",25,10,-13.380966971243781,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
420,False,"{'a': 0.8, 'e': 0.014846368338086832}",20,16,7.760676465558487,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.8, 'e': 0.014698644504901784}",20,1,29.130155670456052,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.8, 'e': 0.014552390548416123}",25,5,35.25624327446573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.8, 'e': 0.01440759184311235}",25,13,21.925136918877815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.8, 'e': 0.014264233908999256}",20,3,32.50707816701337,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.8, 'e': 0.014122302410163962}",30,8,32.3921031839966,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.8, 'e': 0.013981783153338296}",20,10,17.36238239515224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.8, 'e': 0.013842662086479501}",20,9,8.62413303575119,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.8, 'e': 0.013704925297364945}",20,7,23.39053681044122,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.8, 'e': 0.013568559012200934}",25,11,10.643382653440572,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.8, 'e': 0.013433549594245302}",20,0,35.11336799298565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.8, 'e': 0.013299883542443767}",25,13,22.564706435259545,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.8, 'e': 0.013167547490079751}",20,6,-14.615845939104073,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
433,False,"{'a': 0.8, 'e': 0.013036528203437736}",20,12,13.995416188377861,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.8, 'e': 0.012906812580479862}",20,8,20.157286540690727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.8, 'e': 0.01277838764953576}",25,11,-40.823430741599424,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
436,False,"{'a': 0.8, 'e': 0.012651240568005305}",25,11,24.430416385037915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.8, 'e': 0.012525358621074385}",25,0,-13.12571882682944,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
438,False,"{'a': 0.8, 'e': 0.012400729220443406}",30,10,35.53823325259853,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.8, 'e': 0.012277339903068436}",20,9,20.307937837353506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.8, 'e': 0.012155178329914935}",30,11,31.512660842849336,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.8, 'e': 0.012034232284723775}",25,17,16.309008010157285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.8, 'e': 0.011914489672789647}",25,12,12.952963099117678,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.8, 'e': 0.011795938519751562}",30,12,32.07229797733209,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.8, 'e': 0.011678566970395442}",25,8,17.040179791664624,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.8, 'e': 0.011562363287468536}",20,3,27.73757831594037,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.8, 'e': 0.01144731585050571}",30,13,30.203440278171662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.8, 'e': 0.011333413154667387}",25,15,19.115827090963457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.8, 'e': 0.011220643809589084}",25,19,13.591018331516121,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.8, 'e': 0.011108996538242306}",20,14,12.194819680308747,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.8, 'e': 0.010998460175806881}",25,10,25.270019662536583,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.8, 'e': 0.01088902366855444}",35,24,23.45380117008984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.8, 'e': 0.010780676072743084}",25,0,34.749980606892464,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,False,"{'a': 0.8, 'e': 0.010673406553522925}",20,8,21.304392409112058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.8, 'e': 0.010567204383852655}",25,15,5.986273833434293,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.8, 'e': 0.010462058943426795}",25,13,23.53159774765468,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.8, 'e': 0.010357959717613696}",25,19,-9.925126306195006,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
457,False,"{'a': 0.8, 'e': 0.010254896296404022}",20,11,18.467614521329946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.8, 'e': 0.010152858373369763}",20,15,8.565024800069537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.8, 'e': 0.010051835744633576}",20,11,16.610915886980756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.8, 'e': 0.00995181830784842}",20,7,23.512732475186983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,12,12.468641991934572,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,20,18.190578557918155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,11,25.52187926502133,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,2,29.768407061599042,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,9,20.18248421621543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,6,20.471344202232874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,14,33.1771136261394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,10,17.14542180523099,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,13,22.087551486909774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,10,26.890489936172358,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
