trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.3, 'e': 0.1556726303679973}",25,8,18.819371786152487,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.3, 'e': 0.1541236618151314}",20,10,18.520897597335544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.3, 'e': 0.15259010575688386}",20,0,13.598653917831633,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
188,False,"{'a': 0.3, 'e': 0.15107180883637084}",35,0,10.051150720124378,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
189,False,"{'a': 0.3, 'e': 0.14956861922263504}",25,14,16.435925938150874,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.3, 'e': 0.14808038659546244}",20,10,14.332264698482362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.3, 'e': 0.14660696213035015}",30,3,27.669716820472534,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
192,False,"{'a': 0.3, 'e': 0.14514819848362373}",20,8,22.936683290022906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.3, 'e': 0.14370394977770293}",25,0,-4.290039781984836,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
194,False,"{'a': 0.3, 'e': 0.1422740715865136}",25,0,-13.457433948265997,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
195,False,"{'a': 0.3, 'e': 0.140858420921045}",25,7,-11.995475405570263,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
196,False,"{'a': 0.3, 'e': 0.13945685621505094}",20,11,17.72671564543541,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.3, 'e': 0.13806923731089282}",25,12,16.835770573666082,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.3, 'e': 0.13669542544552385}",20,4,19.776591573381708,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.3, 'e': 0.1353352832366127}",20,0,20.39617423652302,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
200,False,"{'a': 0.3, 'e': 0.13398867466880493}",25,3,43.03769010496015,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.3, 'e': 0.13265546508012172}",20,14,11.077878180148142,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.3, 'e': 0.13133552114849303}",30,8,33.423816095057205,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.3, 'e': 0.1300287108784259}",25,9,25.305096502923416,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.3, 'e': 0.12873490358780423}",20,0,32.00631512748969,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.3, 'e': 0.12745396989482075}",25,13,22.361000105477366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.3, 'e': 0.12618578170503877}",25,0,-7.071673092688544,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
207,False,"{'a': 0.3, 'e': 0.12493021219858241}",20,0,34.59734348800439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.3, 'e': 0.12368713581745483}",30,18,18.612945201523004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.3, 'e': 0.1224564282529819}",25,0,-1.7284240325856532,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
210,False,"{'a': 0.3, 'e': 0.12123796643338168}",20,0,26.147497049834396,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
211,False,"{'a': 0.3, 'e': 0.12003162851145673}",25,2,36.513992325243244,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.3, 'e': 0.11883729385240965}",20,5,1.494467178635237,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
213,False,"{'a': 0.3, 'e': 0.11765484302177918}",25,18,12.013393009460291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.3, 'e': 0.11648415777349697}",20,15,3.4118681650587943,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.3, 'e': 0.11532512103806251}",25,15,16.46275205618896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.3, 'e': 0.1141776169108365}",25,0,37.916331952116266,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
217,False,"{'a': 0.3, 'e': 0.11304153064044985}",20,7,-18.344798661565736,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
218,False,"{'a': 0.3, 'e': 0.11191674861732888}",20,3,7.267380591411257,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
219,False,"{'a': 0.3, 'e': 0.11080315836233387}",25,4,-4.447762373966727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.3, 'e': 0.10970064851551141}",25,6,1.4257948861775505,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
221,False,"{'a': 0.3, 'e': 0.10860910882495796}",25,3,12.849837231831193,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
222,False,"{'a': 0.3, 'e': 0.10752843013579495}",25,15,15.258175001250832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.3, 'e': 0.1064585043792528}",20,9,2.461034138061607,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.3, 'e': 0.10539922456186433}",30,21,16.813641208786333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.3, 'e': 0.104350484754765}",30,18,-3.565670322521652,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
226,False,"{'a': 0.3, 'e': 0.1033121800831002}",20,6,-27.388000087328017,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
227,False,"{'a': 0.3, 'e': 0.10228420671553744}",20,0,6.965937459737965,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
228,False,"{'a': 0.3, 'e': 0.1012664618538834}",20,7,23.655203745055836,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.3, 'e': 0.1002588437228037}",20,12,17.75285971685661,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.3, 'e': 0.09926125155964566}",20,7,23.850870617533438,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.3, 'e': 0.09827358560436154}",20,0,11.506010232045593,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
232,False,"{'a': 0.3, 'e': 0.09729574708953276}",25,2,25.555964592405363,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.3, 'e': 0.09632763823049303}",25,12,18.408860257207422,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.3, 'e': 0.09536916221554961}",20,13,2.4839392424094493,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
235,False,"{'a': 0.3, 'e': 0.09442022319630235}",25,16,14.817395662222088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.3, 'e': 0.09348072627805847}",20,2,27.7617815354899,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.3, 'e': 0.09255057751034329}",20,0,27.43222614781965,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
238,False,"{'a': 0.3, 'e': 0.09162968387750484}",20,14,13.369382798253591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.3, 'e': 0.09071795328941251}",25,3,34.62830444106109,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.3, 'e': 0.08981529457224763}",25,1,33.58702521044316,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.3, 'e': 0.08892161745938634}",25,7,9.461276795935301,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
242,False,"{'a': 0.3, 'e': 0.08803683258237255}",25,13,22.223812256939773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.3, 'e': 0.0871608514619813}",30,11,28.76881365723596,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.3, 'e': 0.0862935864993705}",25,16,16.734076070836803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.3, 'e': 0.08543495096732123}",20,0,27.87779642635614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
246,False,"{'a': 0.3, 'e': 0.08458485900156469}",20,11,16.365420678231324,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.3, 'e': 0.08374322559219596}",20,0,12.22363650399594,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
248,False,"{'a': 0.3, 'e': 0.08290996657517266}",20,7,21.2481608170043,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.3, 'e': 0.0820849986238988}",20,11,15.922243282385732,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.3, 'e': 0.08126823924089167}",35,28,13.833093799131342,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.3, 'e': 0.08045960674953244}",25,14,-21.948003760626154,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
252,False,"{'a': 0.3, 'e': 0.07965902028589801}",35,6,35.61983115054501,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.3, 'e': 0.07886639979067495}",20,0,14.497553178109385,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
254,False,"{'a': 0.3, 'e': 0.07808166600115313}",25,8,30.581190197504423,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.3, 'e': 0.07730474044329974}",25,8,18.31963537637704,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.3, 'e': 0.07653554542391151}",20,2,29.319157138775136,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.3, 'e': 0.07577400402284548}",25,0,38.262655521906915,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
258,False,"{'a': 0.3, 'e': 0.07502004008532698}",35,2,41.838359818907854,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.3, 'e': 0.07427357821433388}",25,1,18.162526485910302,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.3, 'e': 0.0735345437630571}",25,0,6.0119594858775045,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
261,False,"{'a': 0.3, 'e': 0.07280286282743559}",35,17,33.00357389612065,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.3, 'e': 0.0720784622387661}",25,13,22.188175053965672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.3, 'e': 0.07136126955638605}",20,12,16.577652204153377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.3, 'e': 0.0706512130604296}",20,0,7.3947478499620605,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
265,False,"{'a': 0.3, 'e': 0.06994822174465536}",25,18,16.179302921659414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.3, 'e': 0.069252225309346}",30,16,27.69284093619963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.3, 'e': 0.06856315415427791}",20,3,17.578073992562736,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.3, 'e': 0.06788093937176144}",20,6,24.717568815854072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.3, 'e': 0.06720551273974976}",20,6,14.594403202715112,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
270,False,"{'a': 0.3, 'e': 0.06653680671501686}",20,0,14.608205427582092,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.3, 'e': 0.06587475442640295}",35,10,36.63893861489879,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.3, 'e': 0.06521928966812753}",25,13,20.69336238425523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.3, 'e': 0.06457034689316847}",30,9,18.370992205059522,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.3, 'e': 0.06392786120670757}",30,0,44.86541119645035,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
275,False,"{'a': 0.3, 'e': 0.0632917683596407}",20,0,28.871753137816704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
276,False,"{'a': 0.3, 'e': 0.06266200474215315}",25,0,36.24337566887896,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.3, 'e': 0.06203850737735829}",20,0,32.66228556718179,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
278,False,"{'a': 0.3, 'e': 0.06142121391500013}",20,6,9.70370999601373,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
279,False,"{'a': 0.3, 'e': 0.06081006262521795}",20,15,1.9384736750431772,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.3, 'e': 0.06020499239237354}",20,13,13.815680018726308,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.3, 'e': 0.05960594270893937}",25,0,33.04415942884681,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
282,False,"{'a': 0.3, 'e': 0.05901285366944784}",20,0,26.17240322442606,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
283,False,"{'a': 0.3, 'e': 0.05842566596450083}",20,0,27.017950238221985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
284,False,"{'a': 0.3, 'e': 0.057844320874838456}",30,8,39.18064168318447,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.3, 'e': 0.05726876026546736}",30,11,28.470041359480298,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.3, 'e': 0.0566989265798469}",20,14,10.955051703996123,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.3, 'e': 0.056134762834133725}",35,15,-17.638497541662463,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
288,False,"{'a': 0.3, 'e': 0.05557621261148306}",20,5,26.577417112719992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.3, 'e': 0.05502322005640723}",25,9,28.07565559843353,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.3, 'e': 0.05447572986918986}",30,13,26.282576525541067,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.3, 'e': 0.05393368730035602}",20,9,18.18297407179422,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.3, 'e': 0.053397038145197084}",25,12,26.890143529986542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.3, 'e': 0.05286572873835037}",25,11,25.553873002556156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.3, 'e': 0.05233970594843238}",25,12,16.019639889691526,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.3, 'e': 0.05181891717272583}",20,8,-21.769660671284107,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
296,False,"{'a': 0.3, 'e': 0.05130331033191911}",25,17,16.66990306031937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.3, 'e': 0.0507928338648985}",20,0,-13.345957087362601,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
298,False,"{'a': 0.3, 'e': 0.050287436723591865}",30,21,15.899408080634503,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.3, 'e': 0.049787068367863944}",20,6,17.908652527526087,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.3, 'e': 0.04929167876046215}",25,9,29.34220462694394,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.3, 'e': 0.04880121836201296}",25,0,25.354404179131524,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
302,False,"{'a': 0.3, 'e': 0.04831563812606777}",20,15,9.027102246811364,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.3, 'e': 0.04783488949419837}",30,20,19.611893597275373,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.3, 'e': 0.04735892439114091}",25,13,1.0385676308232927,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.3, 'e': 0.046887695219988486}",20,14,12.972772877686996,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.3, 'e': 0.04642115485743125}",30,8,29.646410743636977,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
307,False,"{'a': 0.3, 'e': 0.045959256649044204}",20,0,22.255319376784968,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
308,False,"{'a': 0.3, 'e': 0.04550195440462157}",20,13,10.22557369230035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.3, 'e': 0.0450492023935578}",30,16,31.598197344956397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.3, 'e': 0.044600955340274535}",20,8,8.089263037441269,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.3, 'e': 0.04415716841969286}",30,8,35.80772072667458,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.3, 'e': 0.04371779725275094}",25,10,-17.805741052513365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
313,False,"{'a': 0.3, 'e': 0.043282797901965896}",25,18,17.02489891487571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.3, 'e': 0.04285212686704019}",20,13,12.689013364741914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.3, 'e': 0.042425741080511385}",20,8,7.598735445233141,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.3, 'e': 0.04200359790344555}",25,11,23.353430963348757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.3, 'e': 0.04158565512117316}",30,23,13.521052475949867,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.3, 'e': 0.04117187093906774}",20,12,16.427033886699167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.3, 'e': 0.04076220397836621}",25,14,20.64489593593015,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.3, 'e': 0.04035661327203115}",30,15,26.29765734943873,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.3, 'e': 0.039955058260653896}",25,17,3.951100461218383,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.3, 'e': 0.039557498788398725}",25,11,9.746018536510213,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.3, 'e': 0.039163895098987066}",20,2,20.776810304076463,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.3, 'e': 0.03877420783172201}",20,16,9.19666784100161,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.3, 'e': 0.038388398017552054}",25,8,13.42831236595046,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.3, 'e': 0.038006427075174314}",20,10,17.979406665452004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.3, 'e': 0.0376282568071762}",20,8,22.909537098669126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.3, 'e': 0.03725384939621581}",25,12,21.82166665773817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.3, 'e': 0.036883167401239994}",25,15,16.872637752957655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.3, 'e': 0.0365161737537404}",30,18,24.759221018986715,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.3, 'e': 0.03615283175404641}",25,8,28.97902810728411,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.3, 'e': 0.0357931050676553}",25,15,19.698338877643756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.3, 'e': 0.03543695772159864}",20,0,28.610389377448083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
334,False,"{'a': 0.3, 'e': 0.035084354100845025}",20,10,18.98687571980298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.3, 'e': 0.03473525894473856}",20,14,13.14819424586822,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.3, 'e': 0.03438963734347271}",20,4,26.15256181444671,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.3, 'e': 0.034047454734599344}",20,0,15.516782683771185,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
338,False,"{'a': 0.3, 'e': 0.033708676899572396}",25,9,26.271908091279354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.3, 'e': 0.03337326996032608}",20,13,1.3148424843145077,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.3, 'e': 0.03304120037588693}",25,15,20.94503647492757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.3, 'e': 0.03271243493901982}",25,13,25.121492019635326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.3, 'e': 0.03238694077290704}",25,15,14.906392410862924,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.3, 'e': 0.03206468532786077}",20,13,14.309168482880391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.3, 'e': 0.03174563637806794}",35,23,23.03217682746504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.3, 'e': 0.03142976201836771}",20,10,18.15386605463928,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.3, 'e': 0.03111703066106086}",35,21,1.7867622365979627,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
347,False,"{'a': 0.3, 'e': 0.030807411032751076}",30,19,22.940636758990692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.3, 'e': 0.030500872171217483}",25,12,22.5095633298506,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.3, 'e': 0.0301973834223185}",20,0,26.152290795644433,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
350,False,"{'a': 0.3, 'e': 0.029896914436926308}",25,3,34.87628583333723,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.3, 'e': 0.029599435167892}",20,6,25.221033215239608,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.3, 'e': 0.029304915867040746}",25,0,14.827572315714658,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
353,False,"{'a': 0.3, 'e': 0.029013327082197053}",25,0,37.34276142021119,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
354,False,"{'a': 0.3, 'e': 0.028724639654239423}",25,4,37.23403519296559,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.3, 'e': 0.028438824714184505}",20,6,25.829470917718467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.3, 'e': 0.028155853680300096}",25,0,-0.6912287451695409,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
357,False,"{'a': 0.3, 'e': 0.027875698255247015}",25,15,16.713581111690655,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.3, 'e': 0.027598330423249287}",20,7,21.04443934756014,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.3, 'e': 0.02732372244729256}",20,0,29.835550805324157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.3, 'e': 0.027051846866350416}",20,13,13.278945287882607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.3, 'e': 0.026782676492638175}",30,16,26.445809099332717,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.3, 'e': 0.02651618440889418}",20,16,8.808234568538147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.3, 'e': 0.02625234396568796}",25,15,15.175627171808092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.3, 'e': 0.025991128778755347}",20,15,9.704045153902848,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.3, 'e': 0.02573251272635994}",25,16,17.79365786203484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.3, 'e': 0.025476469946681016}",25,16,16.528848223978805,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.3, 'e': 0.025222974835227212}",25,19,12.022553874666558,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.3, 'e': 0.024972002042276155}",20,0,20.580544688759908,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
369,False,"{'a': 0.3, 'e': 0.024723526470339388}",25,11,25.201044311804736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
