trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
100,False,"{'a': 0.5, 'e': 0.3642189795715233}",20,0,-23.608579617702095,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.3605949401730783}",30,0,-15.595818120396409,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",1
102,False,"{'a': 0.5, 'e': 0.3570069605691474}",25,8,-18.886724938810843,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
103,False,"{'a': 0.5, 'e': 0.35345468195878016}",20,14,0.4477234614413206,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.3499377491111553}",20,3,23.28097529490727,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,8,-4.903682623862287,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.34300851741870664}",20,0,-46.02011515470592,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.3395955256449391}",20,0,2.173586001131434,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
108,False,"{'a': 0.5, 'e': 0.3362164937067333}",20,13,-11.160166988411381,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.33287108369807955}",30,11,-6.015258558857765,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.32955896107518906}",20,10,14.25216334854585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.32627979462303947}",20,3,3.4047344741838343,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.3230332564222529}",20,8,1.9979337284282197,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.31981902181630384}",20,0,4.4601885373964585,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.31663676937905316}",20,2,10.319202456227778,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.3134861808826053}",25,0,-56.10019894660547,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.31036694126548503}",25,13,24.055411899743596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
